order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_price,status,country,created_at
ORD-0890,CUST-3250,PROD-092,Trail Boots,Footwear,5,69.31,346.55,confirmed,US,2024-01-17 14:08:30
ORD-0891,CUST-6881,PROD-043,Mechanical Keyboard,Electronics,1,89.06,89.06,delivered,BR,2024-01-16 10:28:57
ORD-0892,CUST-8135,PROD-179,Casual Sneakers,Footwear,3,112.55,337.65,pending,CA,2024-01-16 06:32:52
ORD-0893,CUST-8684,PROD-407,Throw Blanket,Home,2,65.72,131.44,confirmed,DE,2024-01-17 04:39:00
ORD-0894,CUST-9045,PROD-171,Laptop Stand,Office,2,21.57,43.14,delivered,FR,2024-01-16 10:04:30
ORD-0895,CUST-1121,PROD-362,Mechanical Keyboard,Electronics,1,132.04,132.04,confirmed,CA,2024-01-17 09:58:15
ORD-0896,CUST-1114,PROD-297,Sticky Notes Pack,Office,2,49.58,99.16,confirmed,CA,2024-01-17 04:33:04
ORD-0897,CUST-6339,PROD-357,Mechanical Keyboard,Electronics,3,30.56,91.68,shipped,NL,2024-01-17 03:36:15
ORD-0898,CUST-3063,PROD-411,Laptop Stand,Office,3,33.72,101.16,delivered,AU,2024-01-17 04:09:06
ORD-0899,CUST-0230,PROD-474,Coffee Maker,Kitchen,2,136.61,273.22,confirmed,DE,2024-01-18 02:25:34
ORD-0900,CUST-9007,PROD-014,Noise-Cancelling Earbuds,Electronics,3,124.37,373.11,confirmed,CA,2024-01-16 10:45:00
ORD-0901,CUST-8877,PROD-406,Mechanical Keyboard,Electronics,4,185.64,742.56,shipped,GB,2024-01-18 10:04:56
ORD-0902,CUST-1774,PROD-047,Insulated Tumbler,Kitchen,5,29.3,146.5,shipped,JP,2024-01-18 05:09:12
ORD-0903,CUST-5604,PROD-479,Water Bottle,Sports,1,18.25,18.25,confirmed,KR,2024-01-16 07:34:42
ORD-0904,CUST-8186,PROD-456,Notebook Set,Office,5,34.32,171.6,shipped,CA,2024-01-17 22:16:32
ORD-0905,CUST-3444,PROD-201,Yoga Mat,Sports,5,64.13,320.65,confirmed,CA,2024-01-17 21:35:25
ORD-0906,CUST-3927,PROD-069,Coffee Maker,Kitchen,4,74.99,299.96,delivered,DE,2024-01-16 18:43:48
ORD-0907,CUST-0427,PROD-095,Wall Clock,Home,1,34.35,34.35,pending,SG,2024-01-17 10:38:27
ORD-0908,CUST-7210,PROD-105,Throw Blanket,Home,2,58.53,117.06,delivered,US,2024-01-17 00:06:12
ORD-0909,CUST-6097,PROD-231,Laptop Stand,Office,5,8.53,42.65,confirmed,JP,2024-01-16 21:07:03
ORD-0910,CUST-0771,PROD-380,Throw Blanket,Home,2,93.58,187.16,pending,GB,2024-01-16 20:39:10
ORD-0911,CUST-7063,PROD-033,Sandals,Footwear,3,68.3,204.9,pending,SE,2024-01-16 17:09:01
ORD-0912,CUST-4816,PROD-401,Jump Rope,Sports,3,19.27,57.81,pending,KR,2024-01-16 07:48:48
ORD-0913,CUST-4348,PROD-197,Water Bottle,Sports,5,59.33,296.65,delivered,JP,2024-01-16 11:53:50
ORD-0914,CUST-0001,PROD-037,Casual Sneakers,Footwear,1,74.48,74.48,confirmed,DE,2024-01-16 12:26:08
ORD-0915,CUST-3078,PROD-201,Foam Roller,Sports,5,25.81,129.05,confirmed,DE,2024-01-16 18:49:15
ORD-0916,CUST-0157,PROD-011,Mechanical Keyboard,Electronics,5,61.22,306.1,shipped,JP,2024-01-16 09:57:12
ORD-0917,CUST-0297,PROD-252,Sticky Notes Pack,Office,5,31.43,157.15,pending,AU,2024-01-17 16:17:37
ORD-0918,CUST-5420,PROD-384,Throw Blanket,Home,3,19.59,58.77,pending,SG,2024-01-18 09:11:06
ORD-0919,CUST-3769,PROD-254,Bluetooth Speaker,Electronics,3,80.26,240.78,confirmed,DE,2024-01-18 04:40:11
ORD-0920,CUST-3868,PROD-316,Foam Roller,Sports,3,61.93,185.79,shipped,US,2024-01-18 11:38:40
ORD-0921,CUST-5469,PROD-468,Laptop Stand,Office,1,5.69,5.69,confirmed,BR,2024-01-16 14:42:00
ORD-0922,CUST-2861,PROD-257,Wall Clock,Home,4,73.48,293.92,shipped,CA,2024-01-17 13:47:00
ORD-0923,CUST-6562,PROD-288,Yoga Mat,Sports,3,67.14,201.42,pending,DE,2024-01-16 08:21:25
ORD-0924,CUST-2093,PROD-427,Trail Boots,Footwear,5,113.73,568.65,pending,CA,2024-01-18 02:13:12
ORD-0925,CUST-5272,PROD-061,Sticky Notes Pack,Office,5,45.78,228.9,delivered,NL,2024-01-18 07:41:15
ORD-0926,CUST-8690,PROD-359,Water Bottle,Sports,4,36.63,146.52,shipped,KR,2024-01-17 01:40:12
ORD-0927,CUST-5009,PROD-125,Scented Candle,Home,3,139.8,419.4,shipped,NL,2024-01-17 23:05:15
ORD-0928,CUST-0472,PROD-275,Air Purifier,Home,3,111.48,334.44,confirmed,AU,2024-01-18 10:14:24
ORD-0929,CUST-8109,PROD-455,Resistance Bands,Sports,3,54.6,163.8,delivered,AU,2024-01-18 04:23:05
ORD-0930,CUST-5081,PROD-170,Insulated Tumbler,Kitchen,2,34.54,69.08,pending,NL,2024-01-17 16:03:30
ORD-0931,CUST-6262,PROD-259,Noise-Cancelling Earbuds,Electronics,3,110.77,332.31,delivered,GB,2024-01-17 14:34:01
ORD-0932,CUST-2634,PROD-088,Jump Rope,Sports,1,10.7,10.7,shipped,FR,2024-01-17 02:43:00
ORD-0933,CUST-6694,PROD-230,Air Purifier,Home,5,50.9,254.5,confirmed,CA,2024-01-17 00:10:15
ORD-0934,CUST-6145,PROD-173,Scented Candle,Home,3,83.79,251.37,delivered,US,2024-01-17 22:47:08
ORD-0935,CUST-3586,PROD-232,Laptop Stand,Office,1,21.8,21.8,pending,SE,2024-01-18 05:51:55
ORD-0936,CUST-9945,PROD-046,Insulated Tumbler,Kitchen,3,52.75,158.25,pending,SG,2024-01-16 20:08:24
ORD-0937,CUST-1861,PROD-196,Ceramic Mug,Kitchen,1,102.53,102.53,pending,US,2024-01-17 18:33:45
ORD-0938,CUST-8645,PROD-012,Casual Sneakers,Footwear,3,96.99,290.97,pending,GB,2024-01-17 01:10:04
ORD-0939,CUST-0983,PROD-434,Sticky Notes Pack,Office,1,41.29,41.29,delivered,KR,2024-01-17 00:41:24
ORD-0940,CUST-9483,PROD-225,Laptop Stand,Office,1,16.92,16.92,delivered,KR,2024-01-17 06:44:20
ORD-0941,CUST-0363,PROD-181,Desk Lamp,Home,3,75.0,225.0,cancelled,US,2024-01-16 14:19:16
ORD-0942,CUST-4421,PROD-432,Desk Lamp,Home,1,44.94,44.94,confirmed,AU,2024-01-16 19:03:48
ORD-0943,CUST-9163,PROD-447,Running Shoes,Footwear,5,45.8,229.0,confirmed,BR,2024-01-16 13:20:16
ORD-0944,CUST-8818,PROD-262,Monitor Light Bar,Electronics,3,51.22,153.66,pending,AU,2024-01-18 08:53:52
ORD-0945,CUST-0401,PROD-353,Sandals,Footwear,4,65.23,260.92,pending,GB,2024-01-17 20:06:45
ORD-0946,CUST-6063,PROD-259,USB-C Hub,Electronics,5,198.9,994.5,confirmed,SE,2024-01-16 13:25:52
ORD-0947,CUST-7369,PROD-023,Resistance Bands,Sports,2,12.55,25.1,shipped,JP,2024-01-18 09:07:46
ORD-0948,CUST-0948,PROD-286,Casual Sneakers,Footwear,2,116.53,233.06,confirmed,KR,2024-01-17 00:17:24
ORD-0949,CUST-1589,PROD-358,Yoga Mat,Sports,4,32.37,129.48,confirmed,US,2024-01-17 12:43:20
ORD-0950,CUST-8219,PROD-271,Wall Clock,Home,2,40.13,80.26,cancelled,DE,2024-01-17 05:39:10
ORD-0951,CUST-2497,PROD-137,Sandals,Footwear,5,68.14,340.7,confirmed,FR,2024-01-16 15:42:00
ORD-0952,CUST-1432,PROD-051,Noise-Cancelling Earbuds,Electronics,4,116.43,465.72,confirmed,JP,2024-01-17 11:49:52
ORD-0953,CUST-8170,PROD-297,Sticky Notes Pack,Office,1,8.75,8.75,confirmed,FR,2024-01-17 23:47:53
ORD-0954,CUST-5190,PROD-040,Trail Boots,Footwear,1,104.28,104.28,confirmed,SG,2024-01-18 14:10:30
ORD-0955,CUST-1536,PROD-024,Blender,Kitchen,1,26.21,26.21,confirmed,FR,2024-01-17 17:18:00
ORD-0956,CUST-0778,PROD-433,Wireless Mouse,Electronics,3,96.77,290.31,delivered,US,2024-01-18 04:14:52
ORD-0957,CUST-4403,PROD-057,Ceramic Mug,Kitchen,4,47.13,188.52,pending,DE,2024-01-16 21:13:00
ORD-0958,CUST-2550,PROD-173,Sandals,Footwear,3,66.98,200.94,cancelled,BR,2024-01-16 23:55:00
ORD-0959,CUST-9920,PROD-052,Running Shoes,Footwear,3,87.94,263.82,pending,CA,2024-01-16 11:58:15
ORD-0960,CUST-2189,PROD-166,Scented Candle,Home,1,13.59,13.59,pending,SE,2024-01-18 13:36:00
ORD-0961,CUST-2415,PROD-393,Monitor Light Bar,Electronics,3,100.86,302.58,shipped,SE,2024-01-17 23:15:57
ORD-0962,CUST-9750,PROD-346,Throw Blanket,Home,5,23.68,118.4,cancelled,GB,2024-01-16 22:12:46
ORD-0963,CUST-2218,PROD-437,Wall Clock,Home,2,149.45,298.9,confirmed,DE,2024-01-18 01:32:15
ORD-0964,CUST-6600,PROD-423,Trail Boots,Footwear,5,82.16,410.8,shipped,AU,2024-01-16 19:36:52
ORD-0965,CUST-4521,PROD-247,Blender,Kitchen,1,84.55,84.55,shipped,BR,2024-01-16 12:24:50
ORD-0966,CUST-8265,PROD-256,Notebook Set,Office,4,8.22,32.88,delivered,BR,2024-01-17 08:50:12
ORD-0967,CUST-6159,PROD-031,Running Shoes,Footwear,5,84.97,424.85,shipped,SG,2024-01-16 23:29:09
ORD-0968,CUST-8932,PROD-400,Mechanical Keyboard,Electronics,3,76.42,229.26,shipped,DE,2024-01-16 16:48:16
ORD-0969,CUST-3994,PROD-484,Air Purifier,Home,1,142.56,142.56,pending,KR,2024-01-18 00:19:51
ORD-0970,CUST-4763,PROD-123,Wall Clock,Home,5,33.44,167.2,confirmed,US,2024-01-18 02:33:10
ORD-0971,CUST-9217,PROD-262,Wireless Mouse,Electronics,5,72.29,361.45,cancelled,DE,2024-01-17 05:34:59
ORD-0972,CUST-0434,PROD-198,Laptop Stand,Office,3,51.0,153.0,confirmed,BR,2024-01-17 17:30:36
ORD-0973,CUST-8050,PROD-120,Resistance Bands,Sports,3,15.05,45.15,shipped,BR,2024-01-18 16:00:08
ORD-0974,CUST-5620,PROD-470,Foam Roller,Sports,5,79.85,399.25,shipped,GB,2024-01-18 07:25:36
ORD-0975,CUST-8591,PROD-066,Ceramic Mug,Kitchen,3,18.23,54.69,shipped,KR,2024-01-17 21:45:00
ORD-0976,CUST-9853,PROD-208,Casual Sneakers,Footwear,1,86.4,86.4,shipped,FR,2024-01-16 20:03:28
ORD-0977,CUST-5481,PROD-291,Wall Clock,Home,4,55.72,222.88,shipped,AU,2024-01-17 13:44:06
ORD-0978,CUST-0515,PROD-278,Resistance Bands,Sports,1,42.29,42.29,delivered,CA,2024-01-17 09:42:54
ORD-0979,CUST-3973,PROD-213,Notebook Set,Office,3,39.14,117.42,shipped,US,2024-01-17 23:21:47
ORD-0980,CUST-8058,PROD-345,Ceramic Mug,Kitchen,5,107.48,537.4,pending,FR,2024-01-18 07:35:40
ORD-0981,CUST-9173,PROD-404,Wall Clock,Home,4,137.49,549.96,pending,JP,2024-01-16 23:47:06
ORD-0982,CUST-9405,PROD-497,Sticky Notes Pack,Office,3,46.43,139.29,delivered,SG,2024-01-16 11:33:02
ORD-0983,CUST-5792,PROD-293,Air Purifier,Home,5,13.5,67.5,shipped,CA,2024-01-17 02:19:25
ORD-0984,CUST-1794,PROD-196,Coffee Maker,Kitchen,2,137.91,275.82,confirmed,JP,2024-01-18 16:38:00
ORD-0985,CUST-7235,PROD-415,Standing Desk Mat,Office,3,35.38,106.14,shipped,SG,2024-01-17 05:25:10
ORD-0986,CUST-0936,PROD-040,USB-C Hub,Electronics,3,30.8,92.4,confirmed,GB,2024-01-16 22:04:14
ORD-0987,CUST-5808,PROD-140,Wall Clock,Home,1,137.4,137.4,shipped,JP,2024-01-18 12:29:33
ORD-0988,CUST-1647,PROD-291,USB-C Hub,Electronics,1,135.68,135.68,shipped,SG,2024-01-17 23:07:20
ORD-0989,CUST-5965,PROD-106,Mechanical Keyboard,Electronics,4,52.14,208.56,shipped,SE,2024-01-18 10:26:59
ORD-0990,CUST-8352,PROD-070,USB-C Hub,Electronics,4,33.01,132.04,delivered,US,2024-01-17 02:04:30
ORD-0991,CUST-9025,PROD-013,Mechanical Keyboard,Electronics,1,48.08,48.08,shipped,CA,2024-01-17 01:00:59
ORD-0992,CUST-8616,PROD-473,Notebook Set,Office,3,5.85,17.55,pending,CA,2024-01-18 01:18:24
ORD-0993,CUST-9168,PROD-197,Standing Desk Mat,Office,1,43.15,43.15,confirmed,SE,2024-01-18 07:26:27
ORD-0994,CUST-6891,PROD-227,Bluetooth Speaker,Electronics,5,140.44,702.2,pending,FR,2024-01-17 17:09:18
ORD-0995,CUST-7933,PROD-478,Sticky Notes Pack,Office,3,22.94,68.82,delivered,FR,2024-01-16 13:51:00
ORD-0996,CUST-4301,PROD-377,Standing Desk Mat,Office,2,43.44,86.88,shipped,AU,2024-01-18 17:53:36
ORD-0997,CUST-5377,PROD-497,Desk Lamp,Home,1,65.28,65.28,pending,SG,2024-01-17 13:43:38
ORD-0998,CUST-6282,PROD-406,Insulated Tumbler,Kitchen,3,58.21,174.63,pending,KR,2024-01-18 14:27:14
ORD-0999,CUST-7429,PROD-421,Noise-Cancelling Earbuds,Electronics,4,76.55,306.2,confirmed,AU,2024-01-18 17:35:06
ORD-1000,CUST-9518,PROD-400,Scented Candle,Home,4,12.83,51.32,delivered,JP,2024-01-17 15:00:00
